ID,LEFT_WRIST_THUMB_CMC_MCP,LEFT_THUMB_CMC_MCP_IP,LEFT_THUMB_MCP_IP_TIP,LEFT_WRIST_INDEX_FINGER_MCP_PIP,LEFT_INDEX_FINGER_MCP_PIP_DIP,LEFT_INDEX_FINGER_PIP_DIP_TIP,LEFT_WRIST_MIDDLE_FINGER_MCP_PIP,LEFT_MIDDLE_FINGER_MCP_PIP_DIP,LEFT_MIDDLE_FINGER_PIP_DIP_TIP,LEFT_WRIST_RING_FINGER_MCP_PIP,LEFT_RING_FINGER_MCP_PIP_DIP,LEFT_RING_FINGER_PIP_DIP_TIP,LEFT_WRIST_PINKY_MCP_PIP,LEFT_PINKY_MCP_PIP_DIP,LEFT_PINKY_PIP_DIP_TIP,RIGHT_WRIST_THUMB_CMC_MCP,RIGHT_THUMB_CMC_MCP_IP,RIGHT_THUMB_MCP_IP_TIP,RIGHT_WRIST_INDEX_FINGER_MCP_PIP,RIGHT_INDEX_FINGER_MCP_PIP_DIP,RIGHT_INDEX_FINGER_PIP_DIP_TIP,RIGHT_WRIST_MIDDLE_FINGER_MCP_PIP,RIGHT_MIDDLE_FINGER_MCP_PIP_DIP,RIGHT_MIDDLE_FINGER_PIP_DIP_TIP,RIGHT_WRIST_RING_FINGER_MCP_PIP,RIGHT_RING_FINGER_MCP_PIP_DIP,RIGHT_RING_FINGER_PIP_DIP_TIP,RIGHT_WRIST_PINKY_MCP_PIP,RIGHT_PINKY_MCP_PIP_DIP,RIGHT_PINKY_PIP_DIP_TIP,R_SHOULDER_L_SHOULDER_L_ELBOW,L_SHOULDER_L_ELBOW_L_WRIST,L_ELBOW_L_WRIST_L_PINKY,L_SHOULDER_R_SHOULDER_R_ELBOW,R_SHOULDER_R_ELBOW_R_WRIST,R_ELBOW_R_WRIST_R_PINKY,LEFT_THUMB_CMC_TIP,LEFT_INDEX_MCP_TIP,LEFT_MIDDLE_MCP_TIP,LEFT_RING_MCP_TIP,LEFT_PINKY_MCP_TIP,LEFT_THUMB_TIP_INDEX_TIP,LEFT_INDEX_TIP_MIDDLE_TIP,LEFT_MIDDLE_TIP_RING_TIP,LEFT_RING_TIP_PINKY_TIP,RIGHT_THUMB_CMC_TIP,RIGHT_INDEX_MCP_TIP,RIGHT_MIDDLE_MCP_TIP,RIGHT_RING_MCP_TIP,RIGHT_PINKY_MCP_TIP,RIGHT_THUMB_TIP_INDEX_TIP,RIGHT_INDEX_TIP_MIDDLE_TIP,RIGHT_MIDDLE_TIP_RING_TIP,RIGHT_RING_TIP_PINKY_TIP,L_SHOULDER_L_WRIST,R_SHOULDER_R_WRIST
058_006_004,149.15,161.8,143.25,139.96,173.33,175.63,163.55,176.06,174.66,171.59,176.83,176.81,154.46,172.83,178.52,151.65,136.96,168.92,157.46,175.72,177.19,171.5,175.43,177.79,170.09,174.38,176.17,159.51,173.65,173.62,107.39,95.41,162.88,116.04,99.39,160.14,0.06235746182925693,0.05637142248316386,0.06098859267437811,0.05674923126438041,0.04264076891332385,0.077953013587321,0.02679538511798964,0.023986127794737258,0.026465459368363056,0.06747705299071749,0.057378768668402184,0.06175621988196121,0.057019347416555566,0.04392690819922976,0.05295150761352434,0.027883201751345014,0.026231951590094817,0.030064290813960545,0.45984565534756294,0.5621166030954953
058_006_004,151.54,165.52,144.72,139.35,173.66,175.72,161.74,176.54,175.57,172.62,178.16,177.14,153.62,172.03,178.1,152.73,138.45,168.93,158.98,174.64,177.25,171.31,174.5,177.85,169.59,174.64,175.28,158.09,173.69,172.7,107.68,91.88,161.03,115.51,95.52,159.4,0.06533826440835566,0.05682789071143291,0.06174681738268976,0.057320110008591954,0.04320234776162552,0.07876975519803721,0.026970940578463658,0.023709500032657715,0.026307443385229275,0.06886442310663698,0.057001189642436056,0.06047487184815257,0.055985095795026384,0.043561756395161653,0.05374819623846664,0.027658982852714797,0.02715074903022137,0.02992271231016802,0.4404243432932215,0.5277206785372281
058_006_004,151.57,167.74,147.33,142.65,172.84,175.11,164.23,175.64,175.21,172.59,178.54,177.4,155.35,170.03,177.19,154.32,137.82,170.87,157.63,175.35,177.65,171.6,174.84,178.04,169.86,174.56,175.82,157.74,173.25,172.63,106.84,93.13,163.23,115.4,98.96,159.58,0.06595892489047278,0.05478978147240207,0.05922487820147573,0.054886228107599404,0.041169152718068015,0.07867077600505971,0.02646717896564174,0.023855047250101843,0.026434863807664667,0.06956799947681618,0.05778853699728542,0.06109152715626702,0.05629383249499492,0.04353952153086772,0.05459694153868035,0.027666585793347007,0.02694235879529238,0.029234253359002666,0.45934486359058824,0.5665196785577072
058_006_004,152.55,170.64,148.32,141.08,173.24,175.56,162.43,175.73,176.41,172.43,178.12,178.45,151.92,172.29,177.79,153.86,139.01,169.28,157.55,174.92,177.35,170.43,174.41,178.02,170.04,174.88,176.19,158.66,173.03,172.65,106.94,90.51,162.56,115.33,95.84,158.21,0.06808825356295806,0.05469648834177815,0.05915104497148566,0.054487293617740386,0.04096163152587938,0.07830169767843463,0.026704092408023305,0.02356540219592271,0.026192586282588973,0.07005736349068682,0.0568633164569075,0.060541704239626626,0.055967660474510794,0.04376618623736144,0.05445936236363314,0.027738967610998255,0.027700708580196683,0.02882648721327948,0.4503603996555409,0.5358517927564526
058_006_004,152.9,171.72,148.75,141.69,173.28,175.08,162.18,175.52,176.36,173.65,178.39,179.02,153.1,170.51,175.87,153.96,141.54,169.92,156.57,175.66,177.78,170.07,174.66,177.72,170.3,175.34,175.64,157.34,171.07,172.28,107.45,90.71,160.37,112.86,97.23,161.12,0.06989128035920471,0.05447258970819947,0.05897451499008468,0.05456902904314811,0.040828312932297085,0.07741234710262566,0.02616078884009061,0.024019628833734,0.026542414837034768,0.07060142605025334,0.05762442319890979,0.06173669447982198,0.057147693192434755,0.044618924859585275,0.05364362540137756,0.027123504924928377,0.028204348373720975,0.028397120598732763,0.4687809095540105,0.5540011248650047
058_006_004,154.07,172.74,151.44,139.86,173.46,174.95,160.3,176.23,176.17,174.39,177.7,179.41,152.83,170.06,175.68,154.83,141.6,169.78,156.86,175.66,177.87,171.22,174.59,177.71,169.03,175.48,175.84,156.06,172.92,173.14,107.77,86.69,154.56,112.2,93.69,159.58,0.0712230420393595,0.05302746557745622,0.05851888201762671,0.05407048157407409,0.04092624911904111,0.07634173171478964,0.025623153910270147,0.024071885288811455,0.026211471424931746,0.0707433895646798,0.0577979578555148,0.06161532855439389,0.057279206810368924,0.044816407536541564,0.05304951133691636,0.026899406960159,0.02782801716354411,0.029465538566497113,0.4340001656171282,0.5203818603703578
058_006_004,155.48,172.11,154.05,140.92,172.98,174.12,161.31,175.06,175.09,174.32,177.95,179.33,154.19,169.93,175.08,155.44,141.67,171.41,156.06,175.95,177.83,170.51,174.81,177.25,169.16,175.62,175.79,156.0,174.42,173.68,107.94,87.12,155.25,110.53,96.07,159.48,0.07259541591320638,0.053858664728388315,0.0594258102463376,0.05436737030363483,0.040893425433260314,0.07470284693132066,0.02548007147173855,0.0248288550329818,0.027116668455000926,0.07118092238994769,0.058004099263866245,0.062251281023524965,0.05791987400478475,0.0454048243652504,0.05201539505383531,0.026700847844128368,0.028173620087100705,0.02996294542065729,0.4471285374496835,0.5599668865288321
058_006_004,155.53,172.22,152.81,142.8,171.31,174.02,162.97,174.51,175.37,172.95,177.67,178.75,150.9,171.17,176.21,155.96,140.92,170.42,157.04,175.91,177.64,172.16,175.02,177.87,168.94,175.43,176.46,154.01,176.25,174.02,106.06,90.47,160.07,111.42,100.14,160.24,0.07385869068442634,0.053261845285399984,0.059440942358423975,0.05450794569446783,0.04134573935050569,0.07357101807887821,0.02471997435136571,0.024534302663880223,0.027736349378924875,0.07203858264795537,0.05836611457095287,0.06244256724213228,0.0572516863650363,0.04461210227077525,0.05088027151132449,0.026778129883960028,0.02962457452862455,0.030161064074045424,0.47878716765616686,0.6054545635219805
058_006_004,156.69,173.53,156.95,143.03,171.56,174.03,162.85,174.4,175.27,173.02,177.6,179.22,150.66,171.0,176.57,155.86,143.22,170.2,157.76,175.72,177.77,172.06,174.95,177.47,168.96,175.43,176.5,154.5,173.97,173.81,106.36,88.31,162.33,110.05,95.82,159.82,0.07359385929276932,0.05312936919838286,0.0590919858695587,0.05398186526967808,0.04107621532404139,0.07318587288630175,0.023927942644067585,0.02406988360434928,0.028071709859478676,0.0733232893084676,0.05920861610628342,0.06348419216129496,0.05840644225240551,0.04576427635739674,0.05023265578994223,0.026680534344645842,0.028713151758293393,0.029798115934689694,0.4670782092017037,0.5614611890179487
058_006_004,156.09,171.31,155.39,143.77,174.2,175.13,162.57,174.35,173.76,174.02,175.92,177.89,153.9,170.56,176.43,155.71,143.33,167.79,158.15,174.09,177.97,171.46,173.41,176.84,168.99,174.35,175.56,154.18,173.28,173.13,106.12,84.31,160.0,110.31,90.91,158.86,0.07441314443209056,0.05307911931434936,0.05793542059963585,0.054071882856702384,0.041105158586751185,0.070260031732689,0.02488564238641445,0.024946297090919844,0.02839258904787726,0.07307733453048755,0.05771469904967355,0.06182469706156499,0.05673690914938666,0.04465992616958506,0.050697104174136184,0.02634939206855438,0.028322511049292134,0.02988521344724055,0.4351902519496756,0.5204950334444045
058_006_004,157.19,172.56,155.85,144.21,174.18,174.72,162.0,174.23,173.24,175.19,175.8,177.78,154.05,170.62,176.96,154.6,144.35,168.51,157.27,173.72,178.46,171.17,172.79,177.59,168.67,173.54,176.51,152.8,174.99,173.98,105.62,83.7,158.07,109.65,90.9,159.37,0.07487700714798393,0.05232526006913017,0.05764998325122805,0.053750244372031755,0.041356377589560844,0.07029861809128311,0.025232649255067158,0.025073027670893564,0.027755824858635366,0.07446123668797634,0.05601012188496565,0.06054695846710101,0.055653859591626303,0.043503149199735705,0.05084786208711145,0.026285749168264518,0.027474389938715052,0.030399640661712884,0.43084718745687334,0.5180572958580879
058_006_004,157.86,173.08,155.66,146.29,173.49,173.83,163.35,173.45,173.26,174.1,175.59,177.52,152.48,171.6,177.35,155.2,144.11,167.03,155.46,174.79,177.98,173.38,174.41,179.15,169.13,174.49,177.56,153.62,172.34,173.07,104.71,84.5,160.36,108.92,96.28,161.31,0.07470409747637936,0.052430994632303184,0.057857677972273015,0.05388451992261195,0.04155148030919706,0.07027815772521633,0.02483513065025074,0.02477886866287633,0.028189645394341954,0.07577522560464921,0.05824090224247705,0.0632454301289518,0.0574949344040816,0.044893476241260034,0.05081712004541485,0.02533774248728967,0.028383029488675444,0.02955116830126706,0.4443730370015783,0.5755678282205748
058_006_004,157.94,172.89,155.53,146.28,173.85,175.44,161.61,174.05,173.16,174.25,175.2,177.24,152.53,171.92,177.11,155.88,144.16,169.72,156.85,172.84,177.36,173.12,172.88,179.68,169.45,173.5,177.84,153.28,172.38,172.83,104.32,87.85,161.38,107.07,100.63,161.49,0.07617379861249518,0.05264981366925437,0.0572830953057531,0.05435741148205654,0.04204070241404224,0.06954034834308703,0.0261462229956392,0.022951361356005194,0.027982253044096426,0.07645705575836297,0.056395162885077,0.06107967635983083,0.055599800923279305,0.043656310008295646,0.05039490752207201,0.02608020475734824,0.028348041764856752,0.029246431850037013,0.4755530990061158,0.6218758167401952
058_006_004,157.89,173.68,155.33,148.13,171.82,175.36,161.54,173.26,174.37,176.58,174.74,178.74,154.73,171.79,176.1,155.44,142.58,168.37,155.49,175.03,178.28,174.32,175.0,179.22,167.7,174.87,177.89,151.56,174.91,174.39,104.27,85.28,158.62,105.81,100.39,161.97,0.07671308762811571,0.052544538848227365,0.05767376496940018,0.05440958503162703,0.04218885101911561,0.06853132383926809,0.02630051846355559,0.024017791651727058,0.02748029028169208,0.07614714985939183,0.05776493216983257,0.06300920476284703,0.056874577024209116,0.04321386589040627,0.0496323996726751,0.025936068937213612,0.029137386495288093,0.030430285907066607,0.44819417918801135,0.6155141796615187
058_006_004,159.16,175.46,156.34,149.28,170.86,175.23,162.09,173.2,175.42,176.08,174.88,179.46,154.1,171.96,176.14,155.1,143.76,168.42,155.36,175.32,178.94,173.31,175.52,178.65,168.79,174.91,177.52,152.32,173.85,173.1,104.1,83.32,158.94,106.09,95.21,161.57,0.07719206752335946,0.05334048699113785,0.05859155767098117,0.05492133359003266,0.04249451488102443,0.06863310386100735,0.025582952182248802,0.024350071873227894,0.027782064116163987,0.07670556252819993,0.05680610796391737,0.0620826531468402,0.05570699719712983,0.042106290185154875,0.04889443467420283,0.026215868377319346,0.029822507135990956,0.030816936964762624,0.4336403069685574,0.5613018289823617
058_006_004,158.42,174.59,155.75,150.08,172.46,175.48,162.2,173.65,174.65,176.16,175.56,179.06,154.34,170.68,176.37,155.28,144.25,169.84,155.5,174.33,179.15,172.54,174.75,179.68,168.97,173.93,178.24,152.95,171.82,172.92,103.33,85.01,159.62,105.47,100.02,163.46,0.07731061424123681,0.0537277893840332,0.05886566434487382,0.05575440214142212,0.04275095082819301,0.06706678873682263,0.026728482393977515,0.023711860133054243,0.028873522500226106,0.07513626941957934,0.053933569935163156,0.05960409108524232,0.053288002510249205,0.04105028982794514,0.04918492579086287,0.026147339420157907,0.0300859418438328,0.02956495214699444,0.4478391090854503,0.6088007117635577
058_006_004,158.85,174.42,157.08,149.46,173.1,174.12,162.53,173.52,173.07,175.32,175.53,178.29,154.86,169.95,175.3,155.51,142.73,170.41,153.87,174.07,179.66,170.49,173.7,178.35,170.15,173.04,177.34,154.3,169.81,171.4,102.17,77.7,157.78,108.05,93.71,162.79,0.07826077881015905,0.05352350674386271,0.05884686658473479,0.05594705422299447,0.04287651339773802,0.06783436427918889,0.02667756423135327,0.02321693608890947,0.028747401041364386,0.07441161797192489,0.05325507905316641,0.05821129757742569,0.05282813577831121,0.04148003088678151,0.04870572919392776,0.026202347547186845,0.029341156364867785,0.029079648838136667,0.38903281879562235,0.5394688974763704
058_006_004,158.9,174.47,157.09,149.95,172.92,174.43,163.55,174.06,174.07,174.64,175.44,179.2,153.38,171.35,174.65,154.45,142.68,166.35,152.5,174.15,179.19,170.3,173.71,179.12,170.25,173.76,177.82,154.6,170.86,172.56,102.36,76.48,157.4,107.24,90.35,163.22,0.0792826367916855,0.05383029111122585,0.05912629968078579,0.05635151904587141,0.043673910985744024,0.06743220362358573,0.02548945177979939,0.023465856569197134,0.028543142500791943,0.0750495132151257,0.05405551063052433,0.05869622584787915,0.053325567571524846,0.04182361447917099,0.049288164940548065,0.026534322298069665,0.02907485488422426,0.029272393284647553,0.37919278741063467,0.5124431853104457
058_006_004,159.0,174.43,156.76,149.85,173.39,174.85,163.86,174.0,174.56,174.29,174.83,179.18,153.04,171.71,173.46,154.56,143.03,167.32,151.27,175.45,179.33,169.69,174.78,178.08,170.6,174.72,177.44,153.69,171.44,173.03,101.4,81.23,160.17,107.68,93.71,165.67,0.07924095646849005,0.053277036411127535,0.05838070545239853,0.0556748040933158,0.043354304949174735,0.06772766022714015,0.025247164837585236,0.0234243635530935,0.027796336329630765,0.07492083994665713,0.054905839999941794,0.05913039169058204,0.05358384684815515,0.0413366265467347,0.04943771317277116,0.027054320218949532,0.029350347633441767,0.029728123709956953,0.426422106042611,0.538709507846013
058_006_004,160.0,174.52,156.49,149.59,173.51,175.75,164.19,173.73,174.77,173.88,174.48,179.16,151.82,172.47,174.32,154.75,141.81,166.4,151.92,175.07,179.32,169.06,173.98,177.9,169.68,173.64,176.88,153.62,170.94,172.78,99.87,83.89,160.87,108.97,99.12,167.76,0.07900874519404533,0.05377151163222414,0.05881895176600828,0.05580710360395894,0.0431530376610901,0.06769637734243514,0.025414805746594358,0.024132957338000412,0.028630297200929862,0.0723663527735617,0.0527156487334694,0.05728102932997807,0.052380026004573345,0.0407615905444796,0.049437318980968155,0.026616977636183915,0.028928858037218817,0.02978875604820298,0.43623029491311516,0.5924297633517775
058_006_004,160.33,175.07,157.9,149.58,174.14,175.72,164.02,173.93,173.82,173.13,174.26,178.33,150.47,173.55,175.16,154.01,141.68,164.12,150.42,175.26,179.54,169.98,174.87,178.46,170.08,174.9,176.92,155.01,169.34,171.17,99.43,83.09,160.09,109.82,96.7,167.27,0.07937608691106858,0.05439027463382756,0.05877210451598986,0.056064479314374784,0.04361823016804329,0.06849127682086192,0.025672537892169042,0.023880962270266624,0.02802396353282131,0.07366653985748903,0.052593533788346435,0.05647915750905255,0.05118851163746329,0.03959991360969661,0.050173918317390015,0.026377068927762995,0.028468931906315866,0.029384418947812362,0.42738007645190423,0.5666521906255878
058_006_004,160.2,174.23,157.26,149.35,173.18,175.71,163.42,173.49,173.26,173.25,174.07,178.17,150.49,172.58,174.75,154.71,143.33,166.11,150.27,175.07,179.61,169.45,173.23,178.56,169.5,173.17,176.3,155.1,169.77,171.06,99.76,82.45,160.24,108.92,95.86,167.33,0.07927644498415108,0.05389081934925212,0.05836271958518684,0.055595916494334895,0.04324540356243088,0.06834493610463574,0.02585219247173258,0.023726172512625817,0.027909102005438145,0.07252526743704268,0.051323905175063814,0.05537989931228254,0.050484069920364694,0.03958017235741542,0.05116207638072443,0.02685377414910468,0.028316863644681417,0.029537271206909042,0.4212332275557058,0.5603941853740115
058_006_004,160.46,173.3,157.1,148.66,172.89,176.04,163.9,174.4,173.16,171.99,174.55,177.86,149.47,171.8,174.17,153.32,140.71,163.17,149.09,175.09,179.34,168.43,174.53,178.63,170.16,174.12,176.04,154.51,168.66,170.38,99.59,82.4,157.37,109.17,94.73,166.63,0.0781388867735826,0.053754917534513655,0.05893704975139073,0.05567557377692592,0.04306231645784211,0.06874954312434424,0.025028363597240172,0.024382087887983822,0.028630056495452194,0.07174151845802976,0.05155587553108571,0.05558109125103009,0.05027965497108544,0.03935686945130772,0.050952708828181585,0.026562326928415158,0.028199094479622384,0.029072718148068253,0.4196209683893368,0.5477581390513594
058_006_004,159.98,171.29,157.1,147.87,173.76,176.48,164.1,174.91,172.8,171.16,174.9,177.41,148.83,171.39,173.99,153.82,140.61,163.02,149.35,174.79,179.73,168.16,173.93,178.39,170.11,174.05,176.09,154.99,169.05,170.91,99.38,83.87,156.59,109.32,95.16,166.49,0.07723113717158256,0.05328490292876004,0.05875304325412051,0.05511062492474854,0.04232610141573147,0.06744224748099661,0.02574598772594617,0.02417868908319529,0.028792038143971833,0.07204726954185994,0.0510483932246795,0.05464492734182501,0.04960386272645911,0.03885260454959692,0.05160846499186725,0.026759298058153705,0.027505208649463445,0.029205853847724797,0.4321911805292336,0.5545187119299791
058_006_004,159.8,171.12,156.11,148.27,173.68,177.05,164.49,175.19,173.54,171.21,176.02,178.51,150.19,169.22,172.33,154.11,140.65,163.03,150.93,174.56,179.8,168.59,172.64,178.63,170.1,172.42,175.85,156.89,169.96,171.33,100.06,77.95,152.13,108.66,93.15,166.18,0.07701438745542953,0.05335563418745373,0.05883575428140475,0.0555576273136897,0.04277545759191732,0.0680463949446797,0.026206616041396805,0.023618384069859555,0.029088000463069152,0.07002696841756399,0.05077335494752271,0.05477289786732944,0.04965785718274706,0.039239352554978305,0.051005787069790816,0.02723088219014685,0.027867623880987805,0.03038951737315137,0.38772143768944145,0.5364341186884569
058_006_004,159.63,171.03,155.98,147.59,174.48,177.25,163.97,175.41,173.85,170.9,176.04,178.93,149.45,169.53,172.83,154.5,138.44,163.27,150.35,174.77,179.5,169.27,173.89,178.7,169.5,172.35,174.93,155.84,167.6,169.13,99.19,82.47,152.55,109.84,96.98,166.29,0.07696339762878786,0.05417898884305452,0.05970976093307021,0.056574658847810134,0.04365918266997972,0.06818801745379406,0.026370243537878778,0.023661185691544642,0.029234825404192286,0.07046781915642922,0.05083733986126134,0.05549371259993758,0.05012824687100778,0.03916757555695269,0.05082102489502796,0.026387987548726705,0.027240951114787006,0.030311457887764008,0.4272176015474346,0.5765338686559295
058_006_004,158.73,170.1,155.69,147.14,174.36,177.52,163.42,176.1,174.92,171.07,177.51,179.44,149.63,168.64,172.52,154.04,138.17,161.88,150.89,173.56,178.53,169.91,173.56,179.22,169.08,173.55,175.49,155.47,169.2,169.76,99.56,83.95,153.31,108.87,96.72,166.26,0.07714663863401987,0.05483794130354688,0.0602059644496578,0.056948268331967686,0.044128471442637256,0.06853891236083942,0.02638608064136344,0.023433952386473725,0.02917844830862699,0.0718941868061324,0.050715884128532646,0.05563842131969818,0.0503177551806985,0.03949008301051259,0.05105744727215486,0.026131551364236397,0.02711002499127205,0.030491682704696925,0.43974680200066835,0.5779890900171294
058_006_004,157.72,169.91,153.67,147.71,174.51,177.56,163.95,175.56,174.98,171.09,176.75,179.06,149.68,169.44,172.57,155.31,138.49,163.23,150.84,174.26,179.29,169.59,173.4,178.19,168.85,172.91,174.22,154.94,168.64,168.85,100.01,80.82,153.15,108.88,90.13,164.59,0.07733061879340762,0.0543443426826109,0.05947736339596851,0.05609284849318217,0.04320393648470884,0.0687697628431421,0.02726009783119647,0.023857288917722295,0.029289645052318534,0.07002020031033923,0.05085951296766813,0.05565509439978843,0.05064898763721455,0.03960623910763048,0.05149581034567558,0.026048263868157732,0.027082835038201383,0.030390191023145267,0.4119495389109272,0.5161423835098491
058_006_004,157.17,169.87,153.15,146.37,174.73,177.32,164.22,175.92,173.82,170.04,176.6,178.76,148.84,170.48,172.66,154.6,140.67,164.24,151.78,174.56,179.29,169.55,173.28,178.1,169.07,172.78,175.48,156.44,168.48,170.08,100.43,80.05,155.39,107.79,93.68,163.84,0.07800865388217648,0.05459710680516399,0.05984996854878643,0.05629982416957013,0.043041201987143354,0.07028650694125792,0.0265594490004904,0.023959426989989284,0.029595046150151367,0.06971056498546985,0.05155043485868782,0.055416628230337744,0.05067062448601683,0.03960163697464538,0.05133590087256937,0.026345241431955296,0.027094565902276328,0.03038312938218597,0.4046290048066087,0.5494560168956555
058_006_004,156.4,170.38,150.87,147.28,174.56,177.63,164.41,175.86,174.87,169.88,176.92,178.71,148.71,169.4,171.87,155.1,138.1,163.32,151.74,173.79,179.5,169.54,173.06,178.07,168.7,172.89,174.6,156.61,167.63,169.0,100.29,78.28,154.28,109.0,89.13,161.31,0.07790082153406672,0.05560776973615851,0.06056480278099796,0.05687331840052336,0.04370320919863028,0.07063593440927383,0.02737216912401274,0.023422940103863175,0.029362854415346806,0.06994393178079021,0.05154956065881406,0.05539464871443267,0.050582624474113914,0.03937082487292371,0.05152911860708643,0.026209436198030737,0.027255258553477952,0.030374904739305316,0.38710131403382364,0.5005248515571168
058_006_004,155.51,170.18,150.8,147.84,173.6,176.97,165.13,175.23,174.59,170.21,175.79,178.77,149.15,170.55,172.31,154.66,138.38,162.98,152.64,173.09,178.78,169.74,172.65,179.0,168.34,172.94,176.01,156.81,169.81,171.21,100.46,76.6,152.63,109.03,88.59,161.62,0.07786640511518962,0.05427411707917546,0.059379682702546704,0.05574673810613033,0.042936248279484196,0.070726002939354,0.02689994392124115,0.02436535519570538,0.02859545059805153,0.06933297621673197,0.05183498436710508,0.05600996415341778,0.05117558003110132,0.04029029980761278,0.05176884415034946,0.025690957239352507,0.027846537331156537,0.030577219153063866,0.37265462869791227,0.4977610215928903
058_006_004,155.34,169.87,149.04,145.22,174.5,177.48,164.17,175.83,174.74,170.5,176.99,179.47,148.76,170.92,172.78,154.12,138.71,163.99,152.17,173.3,178.88,169.92,173.19,179.13,168.49,173.75,176.83,157.21,169.66,171.94,100.35,71.01,150.29,110.98,86.27,160.95,0.07765122038462366,0.054652840856523235,0.060136133016107055,0.056627445728265086,0.0434309596296259,0.07246507540356825,0.026491754555853585,0.023890130796450776,0.029637860445747875,0.07018242849685884,0.051372525557559265,0.05557832149171015,0.050351047538385596,0.03990284194489823,0.05189697670212698,0.025901485869734245,0.027930950684190648,0.0300708387526883,0.3362498138089344,0.47120720954051465
058_006_004,154.77,169.28,149.29,145.52,174.88,177.95,164.49,176.19,175.49,169.9,176.3,179.75,148.77,171.51,174.62,153.68,139.29,163.71,152.43,174.25,178.92,171.64,175.07,178.85,168.23,174.65,176.78,157.78,169.55,170.97,100.38,75.0,151.5,111.15,87.71,162.35,0.07759161777683614,0.05523808767173368,0.0606379838390588,0.0571178341803959,0.044104235998321195,0.072746504610275,0.02648919927935403,0.024541932444614892,0.02922733639316917,0.07077306058104288,0.05181746289065265,0.05642703754450275,0.050880518364120705,0.04011048928404197,0.05208900757020892,0.02562008288395719,0.02789659139859183,0.030441511078802327,0.35843285616015086,0.48362576474767643
058_006_004,154.89,169.54,149.59,144.4,175.49,177.87,164.12,176.47,175.77,169.36,176.91,179.31,148.96,171.98,175.86,154.31,141.45,165.77,153.45,173.98,179.63,172.09,174.62,178.84,168.77,175.0,177.22,157.49,173.18,173.74,100.88,72.19,151.45,111.43,83.49,159.88,0.07736735632505033,0.05578788624397184,0.06113329230622546,0.05753092524969808,0.04415806919753091,0.07402829046504028,0.026562805617596507,0.023991936697413,0.029477597379303267,0.07109161718390158,0.05182219996498409,0.05727090045384651,0.051985491327591636,0.04065336220599789,0.05152776546975629,0.025334664322500082,0.028855917009845446,0.030824034543405814,0.3387336330413861,0.4510286908835995
058_006_004,154.62,169.53,148.65,143.12,177.09,178.61,164.23,177.22,176.19,168.26,177.09,179.23,148.7,171.41,174.51,153.93,142.12,166.76,154.18,173.63,179.3,172.47,174.13,178.87,168.5,173.64,177.86,158.7,170.82,173.3,101.65,70.12,151.56,110.76,77.87,156.54,0.0756841344329786,0.05584582610336369,0.06077979979344566,0.0573112437211694,0.04341098010879259,0.07445232747913222,0.02675320843513732,0.02396091602877168,0.029297964988908402,0.0704728980090829,0.05108694313834764,0.05660582673594998,0.05103536305205164,0.04011821548545694,0.05149671033466018,0.02532081640544502,0.028733335473299846,0.03060559529572395,0.32562708708915,0.40709858264543186
058_006_004,155.17,169.21,148.07,142.48,177.79,178.62,164.04,177.47,176.64,167.84,176.9,179.26,148.06,172.52,176.16,153.31,143.86,167.1,152.87,172.89,178.36,171.46,174.79,177.71,168.59,175.43,177.71,158.56,170.98,174.23,102.07,67.72,150.95,110.22,79.13,154.57,0.07493263284445821,0.05663906002306908,0.06205152241658846,0.058122748838267985,0.044084028848799375,0.07503270671308036,0.027005362357265132,0.024528477789964146,0.029110112045167447,0.07146672988620291,0.05222418367298177,0.05734038664328799,0.052008760445109124,0.040612823394900056,0.05253808380943443,0.025255855558610193,0.027491453045294986,0.03045504267746455,0.30985737575486294,0.4137132410086399
058_006_004,154.32,168.29,148.85,142.6,176.59,178.11,165.02,176.2,176.95,168.35,175.88,179.77,148.85,173.12,176.81,153.96,141.55,166.08,152.81,173.23,178.26,171.78,174.52,178.34,168.64,173.73,177.88,157.51,168.03,171.69,102.13,69.22,151.61,110.46,80.77,154.68,0.07447767117026266,0.055846349337384575,0.06147853744781519,0.05748441259714533,0.04362430029049137,0.07502051134861276,0.026156378027223502,0.024649872127236617,0.029016097859033786,0.07129049971170999,0.05140432825427434,0.05620386605902467,0.05080867725718036,0.03981314816629079,0.052434274011540036,0.025428120797732972,0.028105475407552684,0.029547150122495373,0.3165552992724826,0.4232161379535103
058_006_004,154.09,167.63,148.37,143.8,176.62,177.97,165.7,175.5,176.36,168.46,174.62,179.2,148.98,173.61,177.65,153.42,142.92,164.99,152.7,173.17,178.35,171.3,175.32,177.21,168.5,174.68,177.01,156.77,167.6,171.9,102.37,65.51,151.43,111.01,80.56,153.63,0.07255264076455947,0.05570209647826771,0.0612425407165046,0.057182882928794414,0.04354605274837238,0.07400470995242935,0.027110474718184483,0.02492054827589096,0.028722376968142005,0.0718252897678657,0.051662131579185123,0.05701065827765913,0.051830102550038136,0.040507642500991085,0.05237639400477155,0.025445250714586993,0.02723966305449989,0.029320447728847406,0.2971244521352912,0.4202523218763975
